id,state,city,created_at,user
1443,Odisha,Sundargarh,2024-03-09 00:00:00,3
1444,Odisha,Koraput,2024-07-10 00:00:00,3
1445,Odisha,Malkangiri,2024-07-11 00:00:00,3
1446,Odisha,Anugul,2024-03-30 00:00:00,3
1447,Odisha,Balangir,2024-03-27 00:00:00,3
1448,Odisha,Sonepur,2024-09-26 00:00:00,3
1449,Odisha,Balangir,2024-09-22 00:00:00,3
1450,Odisha,Koraput,2024-03-27 00:00:00,3
1451,Odisha,Bargarh,2024-09-13 00:00:00,3
1452,Odisha,Bargarh,2024-09-18 00:00:00,3
1453,Odisha,Koraput,2024-09-16 00:00:00,3
1454,Odisha,Koraput,2024-09-15 00:00:00,3
1455,Odisha,Ganjam,2024-09-14 00:00:00,3
1456,Odisha,Sambalpur,2024-03-07 00:00:00,3
1457,Odisha,Nayagarh,2024-12-04 00:00:00,3
1458,Odisha,Balangir,2024-02-20 00:00:00,3
1459,Odisha,Koraput,2024-05-28 00:00:00,3
1460,Odisha,Bargarh,2024-01-31 00:00:00,3
1461,Odisha,Deogarh,2024-01-30 00:00:00,3
1462,Odisha,Deogarh,2024-01-29 00:00:00,3
1463,Odisha,Jharsuguda,2024-02-02 00:00:00,3
1464,Odisha,Koraput,2024-02-02 00:00:00,3
1465,Odisha,Mayurbhanj,2024-02-02 00:00:00,3
1466,Odisha,Sundargarh,2024-01-28 00:00:00,3
1467,Odisha,Koraput,2024-07-22 00:00:00,3
1468,Odisha,Bargarh,2024-09-16 00:00:00,3
1469,Odisha,Gajapati,2024-06-01 00:00:00,3
1470,Odisha,Kandhamal,2024-11-01 00:00:00,3
1471,Odisha,Sundargarh,,3
1472,Odisha,Sundargarh,2024-04-04 00:00:00,3
1473,Odisha,Sambalpur,2024-11-04 00:00:00,3
1474,Odisha,Puri,2024-11-01 00:00:00,3
1475,Odisha,Deogarh,2024-11-02 00:00:00,3
1476,Odisha,Mayurbhanj,2024-10-30 00:00:00,3
1477,Odisha,Cuttack,,3
1478,Odisha,Rayagada,2024-04-04 00:00:00,3
1479,Odisha,Balangir,2024-10-30 00:00:00,3
1480,Odisha,Bargarh,2024-10-31 00:00:00,3
1481,Puducherry,Pondicherry,2024-03-27 00:00:00,3
1482,Puducherry,Pondicherry,2024-01-19 00:00:00,3
1483,Puducherry,Pondicherry,2024-02-20 00:00:00,3
1484,Punjab,Fatehgarh Sahib,2024-02-12 00:00:00,3
1485,Punjab,Fazilka,2024-09-26 00:00:00,3
1486,Punjab,Fazilka,2024-02-21 00:00:00,3
1487,Punjab,Firozepur,2024-01-25 00:00:00,3
1488,Punjab,Pathankot,2024-05-04 00:00:00,3
1489,Punjab,Gurdaspur,2024-05-08 00:00:00,3
1490,Punjab,Ludhiana,2024-04-02 00:00:00,3
1491,Punjab,Rupnagar,2024-12-28 00:00:00,3
1492,Punjab,Shahid Bhagat Singh Nagar,2024-02-01 00:00:00,3
1493,Rajasthan,Jodhpur,2024-10-09 00:00:00,3
1494,Rajasthan,Kota,2024-03-06 00:00:00,3
1495,Rajasthan,Sikar,2024-04-01 00:00:00,3
1496,State/UT,District,,3
1497,Tamil Nadu,Namakkal,2024-12-04 00:00:00,3
1498,Tamil Nadu,Tirupathur,2024-12-21 00:00:00,3
1499,Tamil Nadu,Thiruvarur,2024-06-27 00:00:00,3
1500,Tamil Nadu,Mayiladuthurai,2024-12-16 00:00:00,3
1501,Tamil Nadu,Virudhunagar,2024-01-12 00:00:00,3
1502,Tamil Nadu,Thiruvarur,2024-12-25 00:00:00,3
1503,Tamil Nadu,Mayiladuthurai,2024-12-21 00:00:00,3
1504,Tamil Nadu,Tiruvannamalai,2024-07-12 00:00:00,3
1505,Tamil Nadu,Tiruvannamalai,,3
1506,Tamil Nadu,Thiruvallur,,3
1507,Tamil Nadu,Thanjavur,2024-01-12 00:00:00,3
1508,Tamil Nadu,Namakkal,2024-12-19 00:00:00,3
1509,Tamil Nadu,Tirupathur,2024-12-07 00:00:00,3
1510,Tamil Nadu,Madurai,2024-11-30 00:00:00,3
1511,Tamil Nadu,Ranipet,2024-10-30 00:00:00,3
1512,Tamil Nadu,Ariyalur,2024-12-03 00:00:00,3
1513,Tamil Nadu,Namakkal,2024-11-05 00:00:00,3
1514,Tamil Nadu,Namakkal,2024-11-07 00:00:00,3
1515,Tamil Nadu,Dindigul,2024-11-04 00:00:00,3
1516,Tamil Nadu,Ariyalur,2024-01-29 00:00:00,3
1517,Tamil Nadu,Tiruppur,2024-01-31 00:00:00,3
1518,Tamil Nadu,Dindigul,2024-04-02 00:00:00,3
1519,Tamil Nadu,Chengalpattu,2024-12-05 00:00:00,3
1520,Tamil Nadu,Villupuram,2024-11-01 00:00:00,3
1521,Tamil Nadu,Erode,2024-10-30 00:00:00,3
1522,Tamil Nadu,Madurai,2024-02-05 00:00:00,3
1523,Tamil Nadu,Thanjavur,2024-02-06 00:00:00,3
1524,Tamil Nadu,Thiruvallur,2024-02-08 00:00:00,3
1525,Tamil Nadu,Virudhunagar,2024-10-21 00:00:00,3
1526,Tamil Nadu,Kanchipuram,2024-10-19 00:00:00,3
1527,Tamil Nadu,Salem,2024-11-08 00:00:00,3
1528,Tamil Nadu,Ariyalur,2024-02-12 00:00:00,3
1529,Tamil Nadu,Coimbatore,2024-02-20 00:00:00,3
1530,Tamil Nadu,Kallakurichi,2024-02-23 00:00:00,3
1531,Tamil Nadu,Krishnagiri,2024-03-06 00:00:00,3
1532,Tamil Nadu,Perambalur,2024-03-07 00:00:00,3
1533,Tamil Nadu,Tiruchirappalli,2024-03-04 00:00:00,3
1534,Tamil Nadu,Tiruchirappalli,2024-03-05 00:00:00,3
1535,Tamil Nadu,Tiruvannamalai,2024-03-05 00:00:00,3
1536,Tamil Nadu,Krishnagiri,2024-02-21 00:00:00,3
1537,Tamil Nadu,Kanniyakumari,2024-05-06 00:00:00,3
1538,Tamil Nadu,Cuddalore,2024-05-06 00:00:00,3
1539,Tamil Nadu,Mayiladuthurai,2024-09-25 00:00:00,3
1540,Tamil Nadu,Cuddalore,2024-09-27 00:00:00,3
1541,Tamil Nadu,Pudukkottai,2024-03-25 00:00:00,3
1542,Tamil Nadu,Thiruvarur,2024-03-25 00:00:00,3
1543,Tamil Nadu,Coimbatore,2024-02-21 00:00:00,3
1544,Tamil Nadu,Tiruchirappalli,2024-11-06 00:00:00,3
1545,Tamil Nadu,Madurai,2024-10-07 00:00:00,3
1546,Tamil Nadu,Dharmapuri,2024-08-07 00:00:00,3
1547,Tamil Nadu,Salem,2024-04-03 00:00:00,3
1548,Tamil Nadu,Tiruvannamalai,2024-06-19 00:00:00,3
1549,Tamil Nadu,Pudukkottai,2024-06-25 00:00:00,3
1550,Tamil Nadu,Thanjavur,2024-01-24 00:00:00,3
1551,Tamil Nadu,Perambalur,2024-01-19 00:00:00,3
1552,Tamil Nadu,Sivaganga,2024-04-04 00:00:00,3
1553,Tamil Nadu,Thiruvallur,2024-01-22 00:00:00,3
1554,Tamil Nadu,Sivaganga,2024-08-10 00:00:00,3
1555,Telangana,Suryapet,2024-10-20 00:00:00,3
1556,Telangana,Peddapalli,2024-02-10 00:00:00,3
1557,Telangana,Ranga Reddy,2024-06-26 00:00:00,3
1558,Telangana,Nirmal,2024-04-04 00:00:00,3
1559,Telangana,Kumuram Bheem Asifabad,2024-11-01 00:00:00,3
1560,Telangana,Nirmal,2024-11-05 00:00:00,3
1561,Uttar Pradesh,Unnao,2024-04-06 00:00:00,3
1562,Uttar Pradesh,Kasganj,2024-07-24 00:00:00,3
1563,Uttar Pradesh,Faizabad,2024-02-16 00:00:00,3
1564,Uttar Pradesh,Lucknow,2024-10-06 00:00:00,3
1565,Uttar Pradesh,Jalaun,2024-10-08 00:00:00,3
1566,Uttar Pradesh,Jaunpur,2024-10-28 00:00:00,3
1567,Uttar Pradesh,Fatehpur,2024-10-06 00:00:00,3
1568,Uttar Pradesh,Fatehpur,2024-12-24 00:00:00,3
1569,Uttar Pradesh,Mirzapur,2024-11-26 00:00:00,3
1570,Uttar Pradesh,Bijnor,2024-10-04 00:00:00,3
1571,Uttar Pradesh,Ghaziabad,2024-05-01 00:00:00,3
1572,Uttar Pradesh,Jalaun,2024-05-04 00:00:00,3
1573,Uttar Pradesh,Fatehpur,2024-02-23 00:00:00,3
1574,Uttar Pradesh,Gorakhpur,2024-07-28 00:00:00,3
1575,Uttar Pradesh,Ballia,2024-03-01 00:00:00,3
1576,Uttar Pradesh,Chandauli,2024-01-01 00:00:00,3
1577,Uttar Pradesh,Kannauj,2024-07-11 00:00:00,3
1578,Uttar Pradesh,Jalaun,2024-01-08 00:00:00,3
1579,Uttar Pradesh,Gorakhpur,2024-07-20 00:00:00,3
1580,Uttar Pradesh,Hapur,2024-10-19 00:00:00,3
1581,Uttar Pradesh,Ballia,2024-02-13 00:00:00,3
1582,Uttar Pradesh,Gonda,2024-10-28 00:00:00,3
1583,Uttar Pradesh,Rae Bareli,2024-10-20 00:00:00,3
1584,Uttar Pradesh,Bhadohi,2024-01-09 00:00:00,3
1585,Uttar Pradesh,Kannauj,2024-06-24 00:00:00,3
1586,Uttar Pradesh,Siddharth Nagar,2024-01-29 00:00:00,3
1587,Uttar Pradesh,Farrukhabad,2024-10-28 00:00:00,3
1588,Uttarakhand,Nainital,2024-06-18 00:00:00,3
1589,Uttarakhand,Haridwar,,3
1590,Uttarakhand,Nainital,2024-02-16 00:00:00,3
1591,Uttarakhand,Rudraprayag,2024-06-27 00:00:00,3
1592,West Bengal,Hooghly,2024-06-25 00:00:00,3
1593,West Bengal,Purulia,2024-06-20 00:00:00,3
1594,West Bengal,Purulia,2024-11-27 00:00:00,3
1595,West Bengal,Purulia,2024-11-05 00:00:00,3
1596,West Bengal,Hooghly,2024-11-04 00:00:00,3
1597,West Bengal,Hooghly,2024-07-22 00:00:00,3
1598,West Bengal,Hooghly,2024-07-28 00:00:00,3
1599,West Bengal,24 Paraganas South,2024-04-03 00:00:00,3
1600,West Bengal,Birbhum,2024-02-01 00:00:00,3
1601,West Bengal,Hooghly,2024-05-27 00:00:00,3
1602,West Bengal,Purba Bardhaman,2024-05-08 00:00:00,3
1603,West Bengal,Howrah,2024-05-27 00:00:00,3
1604,West Bengal,Hooghly,2024-07-10 00:00:00,3
1605,West Bengal,Nadia,2024-04-02 00:00:00,3
1606,West Bengal,Purba Bardhaman,2024-01-03 00:00:00,3
1607,West Bengal,Purulia,2024-05-07 00:00:00,3
1608,West Bengal,Purulia,2024-10-24 00:00:00,3
1609,West Bengal,Purulia,2024-10-06 00:00:00,3
1610,West Bengal,Purba Bardhaman,2024-02-16 00:00:00,3
1611,West Bengal,Murshidabad,2024-02-16 00:00:00,3
1612,West Bengal,Purba Bardhaman,2024-01-06 00:00:00,3
1613,West Bengal,Birbhum,2024-11-02 00:00:00,3
1614,West Bengal,Howrah,2024-01-30 00:00:00,3
1615,West Bengal,24 Parganas South,2024-11-06 00:00:00,3
